,unique-id,social-graph,home-timeline,media,compose-post,user,text,url-shorten,user-mention,user-timeline,nginx,post-storage,service-user-cpu_util,service-user-mem_util,service-user-netio_read,service-user-netio_write,service-user-blkio_read,service-user-blkio_write,service-post-storage-cpu_util,service-post-storage-mem_util,service-post-storage-netio_read,service-post-storage-netio_write,service-post-storage-blkio_read,service-post-storage-blkio_write,service-nginx-cpu_util,service-nginx-mem_util,service-nginx-netio_read,service-nginx-netio_write,service-nginx-blkio_read,service-nginx-blkio_write,service-media-cpu_util,service-media-mem_util,service-media-netio_read,service-media-netio_write,service-media-blkio_read,service-media-blkio_write,service-compose-post-cpu_util,service-compose-post-mem_util,service-compose-post-netio_read,service-compose-post-netio_write,service-compose-post-blkio_read,service-compose-post-blkio_write,service-unique-id-cpu_util,service-unique-id-mem_util,service-unique-id-netio_read,service-unique-id-netio_write,service-unique-id-blkio_read,service-unique-id-blkio_write,service-url-shorten-cpu_util,service-url-shorten-mem_util,service-url-shorten-netio_read,service-url-shorten-netio_write,service-url-shorten-blkio_read,service-url-shorten-blkio_write,service-user-timeline-cpu_util,service-user-timeline-mem_util,service-user-timeline-netio_read,service-user-timeline-netio_write,service-user-timeline-blkio_read,service-user-timeline-blkio_write,service-home-timeline-cpu_util,service-home-timeline-mem_util,service-home-timeline-netio_read,service-home-timeline-netio_write,service-home-timeline-blkio_read,service-home-timeline-blkio_write,service-text-cpu_util,service-text-mem_util,service-text-netio_read,service-text-netio_write,service-text-blkio_read,service-text-blkio_write,service-user-mention-cpu_util,service-user-mention-mem_util,service-user-mention-netio_read,service-user-mention-netio_write,service-user-mention-blkio_read,service-user-mention-blkio_write,service-social-graph-cpu_util,service-social-graph-mem_util,service-social-graph-netio_read,service-social-graph-netio_write,service-social-graph-blkio_read,service-social-graph-blkio_write
97,21,1542,2141,12,9806,10,3845,1190,1783,1854,13537,918,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
98,21,1782,3422,12,11818,12,3825,1292,1750,1625,15273,1888,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
99,23,1509,3235,12,17257,8,5438,1475,1618,1577,20915,1036,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
100,21,1556,2191,10,10092,11,3977,1498,1692,1601,14138,1062,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
101,20,1500,2971,11,10501,9,3885,1390,1798,1723,15234,922,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
102,20,1641,2305,10,11461,12,4592,1652,2125,1820,16045,1101,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
103,20,1624,2324,11,10559,11,4345,1525,2005,1874,15396,1176,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
104,20,1465,2213,12,9940,13,3793,1312,1757,2377,13124,922,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
105,26,1463,2246,11,9409,12,3672,1331,1659,1821,13111,937,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
106,20,1509,2178,9,10822,8,3833,1137,1783,1677,13795,927,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
107,18,1513,2177,10,33967,10,3809,1111,1673,21818,42713,739,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
108,20,1489,2150,12,9499,8,3806,1395,1711,1724,14227,963,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
109,22,1680,2346,10,10702,10,4374,1654,1985,1876,15408,993,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
110,20,1507,2175,10,9788,10,3831,1255,1789,1707,13067,1381,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
111,22,1491,3038,12,10488,11,3808,1316,1677,1771,14058,920,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
112,22,1601,2178,8,10117,10,4321,1562,1830,1800,14580,1015,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
113,22,1599,2228,12,10351,11,4371,1655,1936,1843,15260,1010,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
114,20,1539,2387,15,9746,8,3829,1384,1756,1690,13691,1040,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
115,22,1869,2500,13,10535,11,4234,1346,1905,1822,15093,1012,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
116,20,1514,2100,10,9752,10,4101,1457,1817,1851,13732,1013,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
117,20,1584,2168,10,9645,10,3877,1180,1829,1598,14319,969,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
118,20,1497,2166,11,12462,12,4227,1516,2001,2175,15315,983,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
119,20,1616,3248,11,10835,10,4003,1437,1775,1766,15131,1093,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
120,21,1523,2938,12,11270,10,4098,1464,1885,1787,16889,1001,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
121,22,1550,2186,12,9797,11,3963,1272,1850,1708,13538,879,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
122,39,1606,2380,12,9970,11,4020,1414,1806,1655,14631,1029,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
123,14,1615,2441,11,10175,9,3723,1164,1771,1696,13748,873,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
124,22,1732,2331,8,10396,11,4236,1455,1957,1873,14380,894,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
125,15,1567,2170,12,10246,7,4255,1374,1810,1619,14320,1030,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
126,20,1511,2157,26,10010,11,4186,1682,1923,1646,14398,1088,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
127,20,1383,2967,11,10409,11,3951,1364,1800,1774,15118,966,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
128,22,1618,2907,11,16803,10,5273,1127,1694,1853,19825,1084,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
129,17,1477,2080,11,9529,10,4149,1401,1931,1787,13393,956,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
